GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID,week_id
202010628,1,2020,6,2020-10-18T13:00:00,PIT,CLE,7.0,1.0,4.0,20.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0,18.0,7.0,0.0,18.0,18.0,28,HOME,28,8,17348,2020_6
202010631,1,2020,6,2020-10-18T20:20:00,SF,LAR,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,3.0,16.0,0.0,3.0,3.0,93,HOME,31,32,17354,2020_6
202010633,1,2020,6,2020-10-18T16:25:00,TB,GB,10.0,1.0,5.0,53.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,1.0,0,19.0,10.0,0.0,19.0,19.0,95,HOME,33,12,17353,2020_6
202010634,1,2020,6,2020-10-18T13:00:00,TEN,HOU,36.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,0.0,0,-2.0,36.0,0.0,-2.0,-2.0,34,HOME,34,13,17343,2020_6
202010623,1,2020,6,2020-10-18T13:00:00,WAS,NYG,20.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,0.0,0,4.0,14.0,0.0,4.0,4.0,97,AWAY,35,23,17346,2020_6
202010701,1,2020,7,2020-10-25T20:20:00,ARI,SEA,34.0,0.0,2.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0,7.0,34.0,0.0,7.0,7.0,1,HOME,1,30,17365,2020_7
202010702,1,2020,7,2020-10-25T13:00:00,ATL,DET,23.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0,2.0,23.0,0.0,2.0,2.0,2,HOME,2,11,17357,2020_7
202010724,1,2020,7,2020-10-25T13:00:00,BUF,NYJ,10.0,0.0,6.0,29.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,14.0,10.0,0.0,14.0,14.0,37,AWAY,4,24,17361,2020_7
202010722,1,2020,7,2020-10-25T13:00:00,CAR,NO,27.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,3.0,27.0,0.0,3.0,3.0,5,AWAY,5,22,17360,2020_7
202010732,1,2020,7,2020-10-26T20:15:00,CHI,LAR,24.0,1.0,1.0,9.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,11.5,1.0,0,9.0,24.0,0.0,11.0,11.0,38,AWAY,6,32,17369,2020_7
202010707,1,2020,7,2020-10-25T13:00:00,CIN,CLE,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0,-2.0,37.0,0.0,-2.0,-2.0,7,HOME,7,8,17358,2020_7
202010707,1,2020,7,2020-10-25T13:00:00,CLE,CIN,34.0,0.0,4.0,35.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.5,0.0,0,7.0,34.0,0.0,7.0,7.0,8,AWAY,8,7,17358,2020_7
202010735,1,2020,7,2020-10-25T13:00:00,DAL,WAS,25.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,2.0,23.0,0.0,2.0,2.0,48,AWAY,9,35,17362,2020_7
202010710,1,2020,7,2020-10-25T16:25:00,DEN,KC,43.0,0.0,4.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0,2.0,37.0,0.0,2.0,2.0,49,HOME,10,16,17366,2020_7
202010702,1,2020,7,2020-10-25T13:00:00,DET,ATL,22.0,0.0,2.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0,4.0,22.0,0.0,4.0,4.0,11,AWAY,11,2,17357,2020_7
202010713,1,2020,7,2020-10-25T13:00:00,GB,HOU,20.0,0.0,3.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.5,0.0,0,6.0,20.0,0.0,6.0,6.0,12,AWAY,12,13,17364,2020_7
202010713,1,2020,7,2020-10-25T13:00:00,HOU,GB,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,-4.0,35.0,0.0,-2.0,-2.0,13,HOME,13,12,17364,2020_7
202010729,1,2020,7,2020-10-25T16:25:00,JAX,LAC,39.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,7.5,0.0,1,3.0,39.0,0.0,5.0,5.0,52,AWAY,15,29,17640,2020_7
202010710,1,2020,7,2020-10-25T16:25:00,KC,DEN,16.0,2.0,3.0,20.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,1,26.0,16.0,0.0,26.0,26.0,55,AWAY,16,10,17366,2020_7
202010729,1,2020,7,2020-10-25T16:25:00,LAC,JAX,29.0,0.0,5.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0,6.0,29.0,0.0,6.0,6.0,84,HOME,29,15,17640,2020_7
202010732,1,2020,7,2020-10-26T20:15:00,LAR,CHI,10.0,0.0,4.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0,15.0,4.0,0.0,15.0,15.0,32,HOME,32,6,17369,2020_7
202010725,1,2020,7,2020-10-25T16:05:00,LV,TB,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0,-4.0,45.0,0.0,-4.0,-4.0,83,HOME,25,33,17368,2020_7
202010721,1,2020,7,2020-10-25T16:25:00,NE,SF,33.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0,4.0,33.0,0.0,4.0,4.0,21,HOME,21,31,17367,2020_7
202010722,1,2020,7,2020-10-25T13:00:00,NO,CAR,24.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,0,1.0,24.0,0.0,1.0,1.0,69,HOME,22,5,17360,2020_7
202010726,1,2020,7,2020-10-22T20:20:00,NYG,PHI,22.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0,5.0,22.0,0.0,5.0,5.0,75,AWAY,23,26,17356,2020_7
202010724,1,2020,7,2020-10-25T13:00:00,NYJ,BUF,18.0,0.0,2.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,5.0,18.0,0.0,5.0,5.0,82,HOME,24,4,17361,2020_7
202010726,1,2020,7,2020-10-22T20:20:00,PHI,NYG,21.0,0.0,3.0,22.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.5,0.0,0,9.0,21.0,0.0,9.0,9.0,26,HOME,26,23,17356,2020_7
202010734,1,2020,7,2020-10-25T13:00:00,PIT,TEN,24.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0,2.0,24.0,0.0,2.0,2.0,28,AWAY,28,34,17576,2020_7
202010701,1,2020,7,2020-10-25T20:20:00,SEA,ARI,37.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,37.0,0.0,0.0,0.0,90,AWAY,30,1,17365,2020_7
202010721,1,2020,7,2020-10-25T16:25:00,SF,NE,6.0,0.0,2.0,15.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0,17.0,6.0,0.0,17.0,17.0,93,AWAY,31,21,17367,2020_7
202010725,1,2020,7,2020-10-25T16:05:00,TB,LV,20.0,0.0,3.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,0.0,0,6.0,20.0,0.0,6.0,6.0,95,AWAY,33,25,17368,2020_7
202010734,1,2020,7,2020-10-25T13:00:00,TEN,PIT,27.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0,6.0,27.0,0.0,6.0,6.0,34,HOME,34,28,17576,2020_7
202010735,1,2020,7,2020-10-25T13:00:00,WAS,DAL,3.0,0.0,6.0,55.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0,17.0,3.0,0.0,17.0,17.0,97,HOME,35,9,17362,2020_7
202010805,1,2020,8,2020-10-29T20:20:00,ATL,CAR,17.0,0.0,3.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,0.0,0,6.0,17.0,0.0,6.0,6.0,2,AWAY,2,5,17370,2020_8
202010803,1,2020,8,2020-11-01T13:00:00,BAL,PIT,28.0,0.0,2.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0,4.0,22.0,0.0,4.0,4.0,36,HOME,3,28,17577,2020_8
202010804,1,2020,8,2020-11-01T13:00:00,BUF,NE,21.0,0.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,0.0,0,4.0,21.0,0.0,4.0,4.0,37,HOME,4,21,17371,2020_8
202010805,1,2020,8,2020-10-29T20:20:00,CAR,ATL,25.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0,4.0,25.0,0.0,4.0,4.0,5,HOME,5,2,17370,2020_8
202010806,1,2020,8,2020-11-01T16:25:00,CHI,NO,26.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.5,0.0,0,1.0,26.0,0.0,1.0,1.0,38,HOME,6,22,17379,2020_8
202010807,1,2020,8,2020-11-01T13:00:00,CIN,TEN,20.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0,4.0,20.0,0.0,4.0,4.0,7,HOME,7,34,17372,2020_8
202010808,1,2020,8,2020-11-01T13:00:00,CLE,LV,16.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,0.0,0,3.0,16.0,0.0,3.0,3.0,8,HOME,8,25,17373,2020_8
202010826,1,2020,8,2020-11-01T20:20:00,DAL,PHI,23.0,0.0,4.0,29.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,0.0,0,13.0,15.0,0.0,13.0,13.0,48,AWAY,9,26,17381,2020_8
202010810,1,2020,8,2020-11-01T16:05:00,DEN,LAC,30.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.5,0.0,0,5.0,30.0,0.0,5.0,5.0,49,HOME,10,29,17641,2020_8
202010811,1,2020,8,2020-11-01T13:00:00,DET,IND,41.0,0.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0,-2.0,35.0,0.0,0.0,0.0,11,HOME,11,14,17374,2020_8
202010812,1,2020,8,2020-11-01T13:00:00,GB,MIN,28.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0.0,28.0,0.0,0.0,0.0,12,HOME,12,20,17375,2020_8
202010811,1,2020,8,2020-11-01T13:00:00,IND,DET,21.0,1.0,5.0,39.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0,0,15.0,21.0,0.0,15.0,15.0,14,AWAY,14,11,17374,2020_8
202010816,1,2020,8,2020-11-01T13:00:00,KC,NYJ,9.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0,7.0,9.0,0.0,9.0,9.0,55,HOME,16,24,17376,2020_8
202010810,1,2020,8,2020-11-01T16:05:00,LAC,DEN,31.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,0.0,0,3.0,31.0,0.0,3.0,3.0,84,AWAY,29,10,17641,2020_8
202010819,1,2020,8,2020-11-01T13:00:00,LAR,MIA,28.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0,5.0,22.0,0.0,5.0,5.0,32,AWAY,32,19,17377,2020_8
202010808,1,2020,8,2020-11-01T13:00:00,LV,CLE,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,9.0,6.0,0.0,9.0,9.0,83,AWAY,25,8,17373,2020_8
202010819,1,2020,8,2020-11-01T13:00:00,MIA,LAR,17.0,2.0,2.0,15.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,1.0,1,23.0,17.0,0.0,23.0,23.0,64,HOME,19,32,17377,2020_8
202010812,1,2020,8,2020-11-01T13:00:00,MIN,GB,22.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,3.0,22.0,0.0,3.0,3.0,67,AWAY,20,12,17375,2020_8
202010804,1,2020,8,2020-11-01T13:00:00,NE,BUF,24.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,3.0,24.0,0.0,3.0,3.0,21,AWAY,21,4,17371,2020_8
202010806,1,2020,8,2020-11-01T16:25:00,NO,CHI,23.0,0.0,5.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.5,0.0,0,7.0,23.0,0.0,7.0,7.0,69,AWAY,22,6,17379,2020_8
202010823,1,2020,8,2020-11-02T20:15:00,NYG,TB,25.0,0.0,2.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0,4.0,25.0,0.0,4.0,4.0,75,HOME,23,33,17382,2020_8
202010816,1,2020,8,2020-11-01T13:00:00,NYJ,KC,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,-4.0,35.0,0.0,-4.0,-4.0,82,AWAY,24,16,17376,2020_8
202010826,1,2020,8,2020-11-01T20:20:00,PHI,DAL,9.0,1.0,4.0,48.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,10.0,1.0,0,20.0,9.0,0.0,20.0,20.0,26,HOME,26,9,17381,2020_8
202010803,1,2020,8,2020-11-01T13:00:00,PIT,BAL,24.0,1.0,4.0,16.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.5,1.0,0,18.0,24.0,0.0,18.0,18.0,28,AWAY,28,3,17577,2020_8
202010830,1,2020,8,2020-11-01T16:25:00,SEA,SF,27.0,0.0,3.0,23.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.5,0.0,0,9.0,27.0,0.0,9.0,9.0,90,HOME,30,31,17380,2020_8
202010830,1,2020,8,2020-11-01T16:25:00,SF,SEA,37.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.5,0.0,0,-2.0,37.0,0.0,-2.0,-2.0,93,AWAY,31,30,17380,2020_8
202010823,1,2020,8,2020-11-02T20:15:00,TB,NYG,23.0,0.0,3.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0,7.0,23.0,0.0,7.0,7.0,95,AWAY,33,23,17382,2020_8
202010807,1,2020,8,2020-11-01T13:00:00,TEN,CIN,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,-1.0,31.0,0.0,-1.0,-1.0,34,AWAY,34,7,17372,2020_8
202010901,1,2020,9,2020-11-08T16:25:00,ARI,MIA,34.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0,2.0,28.0,0.0,2.0,2.0,1,HOME,1,19,17394,2020_9
202010902,1,2020,9,2020-11-08T13:00:00,ATL,DEN,27.0,0.0,1.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0,3.0,27.0,0.0,3.0,3.0,2,HOME,2,10,17384,2020_9
202010914,1,2020,9,2020-11-08T13:00:00,BAL,IND,10.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,1.0,0,14.0,10.0,0.0,14.0,14.0,36,AWAY,3,14,17387,2020_9
202010904,1,2020,9,2020-11-08T13:00:00,BUF,SEA,34.0,0.0,5.0,28.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0,12.0,34.0,0.0,12.0,12.0,37,HOME,4,30,17385,2020_9
202010916,1,2020,9,2020-11-08T13:00:00,CAR,KC,33.0,0.0,2.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0,3.0,33.0,0.0,3.0,3.0,5,AWAY,5,16,17388,2020_9
202010934,1,2020,9,2020-11-08T13:00:00,CHI,TEN,24.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0,4.0,18.0,0.0,4.0,4.0,38,AWAY,6,34,17386,2020_9
202010909,1,2020,9,2020-11-08T16:25:00,DAL,PIT,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,0.0,0,0.0,24.0,0.0,0.0,0.0,48,HOME,9,28,17393,2020_9
202010902,1,2020,9,2020-11-08T13:00:00,DEN,ATL,34.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.5,0.0,0,3.0,34.0,0.0,3.0,3.0,49,AWAY,10,2,17384,2020_9
202010920,1,2020,9,2020-11-08T13:00:00,DET,MIN,34.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0,34.0,0.0,2.0,2.0,11,AWAY,11,20,17389,2020_9
202010931,1,2020,9,2020-11-05T20:20:00,GB,SF,17.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0,6.0,17.0,0.0,6.0,6.0,12,AWAY,12,31,17383,2020_9
202010915,1,2020,9,2020-11-08T13:00:00,HOU,JAX,25.0,0.0,2.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0,4.0,25.0,0.0,4.0,4.0,13,AWAY,13,15,17391,2020_9
202010914,1,2020,9,2020-11-08T13:00:00,IND,BAL,24.0,1.0,2.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,1,13.0,18.0,0.0,13.0,13.0,14,HOME,14,3,17387,2020_9
202010915,1,2020,9,2020-11-08T13:00:00,JAX,HOU,27.0,0.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,4.0,27.0,0.0,4.0,4.0,52,HOME,15,13,17391,2020_9
202010916,1,2020,9,2020-11-08T13:00:00,KC,CAR,31.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0,1.0,31.0,0.0,1.0,1.0,55,HOME,16,5,17388,2020_9
202010929,1,2020,9,2020-11-08T16:05:00,LAC,LV,31.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0,2.0,31.0,0.0,2.0,2.0,84,HOME,29,25,17392,2020_9
202010929,1,2020,9,2020-11-08T16:05:00,LV,LAC,26.0,0.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0,4.0,26.0,0.0,4.0,4.0,83,AWAY,25,29,17392,2020_9
202010901,1,2020,9,2020-11-08T16:25:00,MIA,ARI,31.0,1.0,1.0,19.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0,8.0,31.0,0.0,8.0,8.0,64,AWAY,19,1,17394,2020_9
202010920,1,2020,9,2020-11-08T13:00:00,MIN,DET,20.0,0.0,2.0,13.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5,0.0,0,9.0,20.0,0.0,9.0,9.0,67,HOME,20,11,17389,2020_9
202010924,1,2020,9,2020-11-09T20:15:00,NE,NYJ,27.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0,3.0,27.0,0.0,3.0,3.0,21,AWAY,21,24,17396,2020_9
202010933,1,2020,9,2020-11-08T20:20:00,NO,TB,3.0,0.0,3.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0,16.0,3.0,0.0,16.0,16.0,69,AWAY,22,33,17395,2020_9
202010935,1,2020,9,2020-11-08T13:00:00,NYG,WAS,20.0,0.0,2.0,22.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.5,0.0,0,13.0,20.0,0.0,13.0,13.0,75,AWAY,23,35,17390,2020_9
202010924,1,2020,9,2020-11-09T20:15:00,NYJ,NE,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,0.0,0,-1.0,30.0,0.0,-1.0,-1.0,82,HOME,24,21,17396,2020_9
202010909,1,2020,9,2020-11-08T16:25:00,PIT,DAL,19.0,0.0,2.0,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0,7.0,19.0,0.0,7.0,7.0,28,AWAY,28,9,17393,2020_9
202010904,1,2020,9,2020-11-08T13:00:00,SEA,BUF,44.0,0.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0,3.0,44.0,0.0,3.0,3.0,90,AWAY,30,4,17385,2020_9
202010931,1,2020,9,2020-11-05T20:20:00,SF,GB,34.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.0,0,0.0,34.0,0.0,0.0,0.0,93,HOME,31,12,17383,2020_9
202010933,1,2020,9,2020-11-08T20:20:00,TB,NO,38.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.5,0.0,0,1.0,38.0,0.0,1.0,1.0,95,HOME,33,22,17395,2020_9
202010934,1,2020,9,2020-11-08T13:00:00,TEN,CHI,17.0,1.0,3.0,16.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,0,14.0,17.0,0.0,14.0,14.0,34,HOME,34,6,17386,2020_9
202010935,1,2020,9,2020-11-08T13:00:00,WAS,NYG,23.0,0.0,5.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0,5.0,23.0,0.0,5.0,5.0,97,HOME,35,23,17390,2020_9
202011001,1,2020,10,2020-11-15T16:05:00,ARI,BUF,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.5,0.0,0,3.0,30.0,0.0,3.0,3.0,1,HOME,1,4,17406,2020_10
202011021,1,2020,10,2020-11-15T20:20:00,BAL,NE,23.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0,1.0,23.0,0.0,1.0,1.0,36,AWAY,3,21,17409,2020_10
202011001,1,2020,10,2020-11-15T16:05:00,BUF,ARI,32.0,0.0,3.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0,6.0,32.0,0.0,6.0,6.0,37,AWAY,4,1,17406,2020_10
202011005,1,2020,10,2020-11-15T13:00:00,CAR,TB,46.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5,0.0,0,-1.0,46.0,0.0,-1.0,-1.0,5,HOME,5,33,17403,2020_10
202011006,1,2020,10,2020-11-16T20:15:00,CHI,MIN,19.0,1.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1,12.0,19.0,0.0,12.0,12.0,38,HOME,6,20,17410,2020_10
